,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year
956,15_1,10/1/2021,19561,2689013140,20785,2695026933,Rangareddy,Oct,Q3,2021
957,17_1,10/1/2021,811,26544033,859,29513478,Medak,Oct,Q3,2021
958,21_3,10/1/2021,910,22237418,973,20877348,Jangoan,Oct,Q3,2021
959,15_3,10/1/2021,1393,39568722,1273,32828538,Vikarabad,Oct,Q3,2021
960,14_1,11/1/2021,2527,79043084,2610,76616047,Mahabubnagar,Nov,Q3,2021
961,17_3,11/1/2021,3140,66192075,3125,64726460,Siddipet,Nov,Q3,2021
962,20_3,11/1/2021,1121,21606293,1144,21402553,Rajanna Sircilla,Nov,Q3,2021
963,21_5,11/1/2021,620,16547173,754,18720698,Mahabubabad,Nov,Q3,2021
964,23_1,11/1/2021,3837,104360769,3914,104877460,Nalgonda,Nov,Q3,2021
965,23_3,11/1/2021,5347,219058139,5548,164236595,Yadadri Bhuvanagiri,Nov,Q3,2021
966,20_1,11/1/2021,2386,100625337,2522,100137870,Karimnagar,Nov,Q3,2021
967,20_4,11/1/2021,975,43242775,1005,45667490,Peddapalli,Nov,Q3,2021
968,16_1,11/1/2021,5114,1067020226,5672,1104141226,Hyderabad,Nov,Q3,2021
969,14_3,11/1/2021,2210,31996967,2193,38927199,Nagarkurnool,Nov,Q3,2021
970,15_2,11/1/2021,14532,2115731374,15485,2101100602,Medchal_Malkajgiri,Nov,Q3,2021
971,21_6,11/1/2021,525,9295369,574,9714305,Mulugu,Nov,Q3,2021
972,22_2,11/1/2021,998,24688113,961,27893170,Bhadradri Kothagudem,Nov,Q3,2021
973,20_2,11/1/2021,1270,36626576,1354,36884199,Jagtial,Nov,Q3,2021
974,14_2,11/1/2021,1329,21440970,1364,21543338,Jogulamba Gadwal,Nov,Q3,2021
975,21_2,11/1/2021,541,12005752,560,12146441,Warangal,Nov,Q3,2021
976,22_1,11/1/2021,3540,158338406,3749,156684882,Khammam,Nov,Q3,2021
977,17_2,11/1/2021,5666,671048962,6226,698017526,Sangareddy,Nov,Q3,2021
978,23_2,11/1/2021,2256,65486984,2403,66807701,Suryapet,Nov,Q3,2021
979,19_4,11/1/2021,180,4439625,195,4769335,Kumurambheem Asifabad,Nov,Q3,2021
980,19_3,11/1/2021,1341,52011274,1394,49958633,Mancherial,Nov,Q3,2021
981,18_2,11/1/2021,1532,34130107,1595,30866530,Kamareddy,Nov,Q3,2021
982,19_1,11/1/2021,1038,27833366,1123,31049706,Adilabad,Nov,Q3,2021
983,14_5,11/1/2021,735,13091576,746,12507056,Narayanpet,Nov,Q3,2021
984,14_4,11/1/2021,1287,27596461,1316,26624927,Wanaparthy,Nov,Q3,2021
985,18_1,11/1/2021,4057,118192065,4335,113029788,Nizamabad,Nov,Q3,2021
986,19_2,11/1/2021,1240,26276603,1396,27483419,Nirmal,Nov,Q3,2021
987,21_1,11/1/2021,3144,174374187,3511,180127540,Hanumakonda,Nov,Q3,2021
988,15_1,11/1/2021,20712,3508006943,21708,3451237270,Rangareddy,Nov,Q3,2021
989,17_1,11/1/2021,827,26198223,883,68482520,Medak,Nov,Q3,2021
990,21_3,11/1/2021,838,16587508,916,17645342,Jangoan,Nov,Q3,2021
991,15_3,11/1/2021,1271,35073808,1203,34889988,Vikarabad,Nov,Q3,2021
992,14_1,12/1/2021,3192,103687749,3287,110176889,Mahabubnagar,Dec,Q3,2021
993,17_3,12/1/2021,4030,121626897,3939,115877153,Siddipet,Dec,Q3,2021
994,20_3,12/1/2021,1982,36218391,1954,37787786,Rajanna Sircilla,Dec,Q3,2021
995,21_5,12/1/2021,961,25713764,986,25846134,Mahabubabad,Dec,Q3,2021
996,23_1,12/1/2021,4643,119571114,4683,121657487,Nalgonda,Dec,Q3,2021
997,23_3,12/1/2021,5929,153961808,6095,153765224,Yadadri Bhuvanagiri,Dec,Q3,2021
998,20_1,12/1/2021,3131,119363831,3305,125751257,Karimnagar,Dec,Q3,2021
999,20_4,12/1/2021,1361,55446849,1379,53328909,Peddapalli,Dec,Q3,2021
1000,16_1,12/1/2021,6405,1318851223,6892,1281279530,Hyderabad,Dec,Q3,2021
1001,14_3,12/1/2021,3089,52192716,3219,47202507,Nagarkurnool,Dec,Q3,2021
1002,15_2,12/1/2021,17138,2212551723,17652,2183038596,Medchal_Malkajgiri,Dec,Q3,2021
1003,21_6,12/1/2021,1045,22083926,1046,21728281,Mulugu,Dec,Q3,2021
1004,22_2,12/1/2021,698,30121238,762,31991198,Bhadradri Kothagudem,Dec,Q3,2021
1005,20_2,12/1/2021,1724,50518882,1707,48460675,Jagtial,Dec,Q3,2021
1006,14_2,12/1/2021,1585,28565560,1670,28797342,Jogulamba Gadwal,Dec,Q3,2021
1007,21_2,12/1/2021,648,15184534,707,16336369,Warangal,Dec,Q3,2021
1008,22_1,12/1/2021,3856,163622183,3971,164356449,Khammam,Dec,Q3,2021
1009,17_2,12/1/2021,7192,880575591,7596,849615176,Sangareddy,Dec,Q3,2021
1010,23_2,12/1/2021,2895,80479329,3235,86968393,Suryapet,Dec,Q3,2021
1011,19_4,12/1/2021,277,9699955,255,9090440,Kumurambheem Asifabad,Dec,Q3,2021
1012,19_3,12/1/2021,1972,51517883,1947,51652128,Mancherial,Dec,Q3,2021
1013,18_2,12/1/2021,1970,49249333,1984,48736391,Kamareddy,Dec,Q3,2021
1014,19_1,12/1/2021,1485,40220723,1535,38525942,Adilabad,Dec,Q3,2021
1015,14_5,12/1/2021,837,31344341,857,31847116,Narayanpet,Dec,Q3,2021
1016,14_4,12/1/2021,1476,32867349,1493,33258428,Wanaparthy,Dec,Q3,2021
1017,18_1,12/1/2021,4755,131511775,4988,130736443,Nizamabad,Dec,Q3,2021
1018,19_2,12/1/2021,1873,40547506,1847,41350121,Nirmal,Dec,Q3,2021
1019,21_1,12/1/2021,4299,218032538,4732,216151574,Hanumakonda,Dec,Q3,2021
1020,15_1,12/1/2021,23804,3615678359,24783,3637276396,Rangareddy,Dec,Q3,2021
1021,17_1,12/1/2021,1101,104759473,1037,83598913,Medak,Dec,Q3,2021
1022,21_3,12/1/2021,1169,27514562,1142,26379563,Jangoan,Dec,Q3,2021
1023,15_3,12/1/2021,1699,48997569,1590,48179813,Vikarabad,Dec,Q3,2021
1024,14_1,1/1/2022,3788,118531201,3941,129427844,Mahabubnagar,Jan,Q4,2021
1025,17_3,1/1/2022,3888,82190825,4578,105300788,Siddipet,Jan,Q4,2021
1026,20_3,1/1/2022,1970,42329849,2241,47503534,Rajanna Sircilla,Jan,Q4,2021
1027,21_5,1/1/2022,1397,34297858,1837,39541151,Mahabubabad,Jan,Q4,2021
1028,23_1,1/1/2022,4902,121215791,5928,153618985,Nalgonda,Jan,Q4,2021
1029,23_3,1/1/2022,7001,192510226,7652,200414542,Yadadri Bhuvanagiri,Jan,Q4,2021
1030,20_1,1/1/2022,3637,145167467,3674,137772320,Karimnagar,Jan,Q4,2021
1031,20_4,1/1/2022,1304,72953110,1390,75302675,Peddapalli,Jan,Q4,2021
1032,16_1,1/1/2022,6399,1441794229,7064,1505730143,Hyderabad,Jan,Q4,2021
1033,14_3,1/1/2022,2877,50275984,3197,55146270,Nagarkurnool,Jan,Q4,2021
1034,15_2,1/1/2022,15706,2169471006,17268,2665104212,Medchal_Malkajgiri,Jan,Q4,2021
1035,21_6,1/1/2022,1107,24526478,1159,24606912,Mulugu,Jan,Q4,2021
1036,22_2,1/1/2022,1068,32400076,1314,31103873,Bhadradri Kothagudem,Jan,Q4,2021
1037,20_2,1/1/2022,2003,66055855,2282,73044624,Jagtial,Jan,Q4,2021
1038,14_2,1/1/2022,2215,41168334,2307,41604911,Jogulamba Gadwal,Jan,Q4,2021
1039,21_2,1/1/2022,1169,32057800,1182,29632083,Warangal,Jan,Q4,2021
1040,22_1,1/1/2022,4395,194046973,5230,218422134,Khammam,Jan,Q4,2021
1041,17_2,1/1/2022,6788,686612911,7613,747976314,Sangareddy,Jan,Q4,2021
1042,23_2,1/1/2022,3327,93400275,3828,106625284,Suryapet,Jan,Q4,2021
1043,19_4,1/1/2022,393,10153318,402,10057788,Kumurambheem Asifabad,Jan,Q4,2021
1044,19_3,1/1/2022,2648,67554192,2991,72899647,Mancherial,Jan,Q4,2021
1045,18_2,1/1/2022,1915,40479027,2233,47730961,Kamareddy,Jan,Q4,2021
1046,19_1,1/1/2022,912,34039364,1106,42235839,Adilabad,Jan,Q4,2021
1047,14_5,1/1/2022,1059,22639595,1166,25929441,Narayanpet,Jan,Q4,2021
1048,14_4,1/1/2022,2338,50976287,2465,52110450,Wanaparthy,Jan,Q4,2021
1049,18_1,1/1/2022,4977,140585453,5888,161862023,Nizamabad,Jan,Q4,2021
1050,19_2,1/1/2022,1819,42181883,1997,42101890,Nirmal,Jan,Q4,2021
1051,21_1,1/1/2022,4562,232096344,5460,264045590,Hanumakonda,Jan,Q4,2021
1052,15_1,1/1/2022,24420,4073496212,27045,4294273078,Rangareddy,Jan,Q4,2021
1053,17_1,1/1/2022,945,33058649,1230,58770482,Medak,Jan,Q4,2021
1054,21_3,1/1/2022,1396,34236444,1753,44214497,Jangoan,Jan,Q4,2021
1055,15_3,1/1/2022,1896,50425061,2092,56742389,Vikarabad,Jan,Q4,2021
1056,14_1,2/1/2022,2841,102687336,2931,88469993,Mahabubnagar,Feb,Q4,2021
1057,17_3,2/1/2022,3339,91021281,3142,93806277,Siddipet,Feb,Q4,2021
1058,20_3,2/1/2022,1583,37596254,1520,31933233,Rajanna Sircilla,Feb,Q4,2021
1059,21_5,2/1/2022,1212,27972547,1172,28325138,Mahabubabad,Feb,Q4,2021
1060,23_1,2/1/2022,4724,136999151,4196,105561293,Nalgonda,Feb,Q4,2021
1061,23_3,2/1/2022,5370,161878005,5376,156411004,Yadadri Bhuvanagiri,Feb,Q4,2021
1062,20_1,2/1/2022,2333,86873097,2596,98810495,Karimnagar,Feb,Q4,2021
1063,20_4,2/1/2022,814,38336268,891,40357221,Peddapalli,Feb,Q4,2021
1064,16_1,2/1/2022,4957,1019440778,5451,975133672,Hyderabad,Feb,Q4,2021
1065,14_3,2/1/2022,1894,35847907,1869,32213565,Nagarkurnool,Feb,Q4,2021
1066,15_2,2/1/2022,13665,1776413066,14032,1672580822,Medchal_Malkajgiri,Feb,Q4,2021
1067,21_6,2/1/2022,685,7616197,724,10465247,Mulugu,Feb,Q4,2021
1068,22_2,2/1/2022,956,22684755,1040,27266010,Bhadradri Kothagudem,Feb,Q4,2021
1069,20_2,2/1/2022,1556,46134368,1445,39661362,Jagtial,Feb,Q4,2021
1070,14_2,2/1/2022,1258,24239635,1301,23196859,Jogulamba Gadwal,Feb,Q4,2021
1071,21_2,2/1/2022,527,12515224,578,13525775,Warangal,Feb,Q4,2021
1072,22_1,2/1/2022,3795,165983684,3614,140770913,Khammam,Feb,Q4,2021
1073,17_2,2/1/2022,6497,710409599,6523,695995363,Sangareddy,Feb,Q4,2021
1074,23_2,2/1/2022,2880,86450101,2596,79605540,Suryapet,Feb,Q4,2021
1075,19_4,2/1/2022,176,4595920,194,4968575,Kumurambheem Asifabad,Feb,Q4,2021
1076,19_3,2/1/2022,1947,58674988,1879,54350793,Mancherial,Feb,Q4,2021
1077,18_2,2/1/2022,1717,41139915,1667,36301798,Kamareddy,Feb,Q4,2021
1078,19_1,2/1/2022,1012,36168146,994,29696344,Adilabad,Feb,Q4,2021
1079,14_5,2/1/2022,696,15145845,695,14253893,Narayanpet,Feb,Q4,2021
1080,14_4,2/1/2022,1576,31646259,1641,31026244,Wanaparthy,Feb,Q4,2021
1081,18_1,2/1/2022,4032,117127388,3664,97950435,Nizamabad,Feb,Q4,2021
1082,19_2,2/1/2022,1345,28738636,1553,38670276,Nirmal,Feb,Q4,2021
1083,21_1,2/1/2022,4261,237596797,4122,201110125,Hanumakonda,Feb,Q4,2021
1084,15_1,2/1/2022,19924,3651414062,20412,3255572073,Rangareddy,Feb,Q4,2021
1085,17_1,2/1/2022,1056,65699784,988,50614845,Medak,Feb,Q4,2021
1086,21_3,2/1/2022,1536,39745172,1390,34906794,Jangoan,Feb,Q4,2021
1087,15_3,2/1/2022,1278,39164928,1260,33263794,Vikarabad,Feb,Q4,2021
1088,14_1,3/1/2022,3699,111740736,3896,110951795,Mahabubnagar,Mar,Q4,2021
1089,17_3,3/1/2022,4083,106225873,4205,88913539,Siddipet,Mar,Q4,2021
1090,20_3,3/1/2022,1845,37753914,1832,37695184,Rajanna Sircilla,Mar,Q4,2021
1091,21_5,3/1/2022,1548,37974048,1635,37841324,Mahabubabad,Mar,Q4,2021
1092,23_1,3/1/2022,5272,142261728,5431,144746643,Nalgonda,Mar,Q4,2021
1093,23_3,3/1/2022,6540,220235465,6841,260377026,Yadadri Bhuvanagiri,Mar,Q4,2021
1094,20_1,3/1/2022,3329,144081348,3463,144101845,Karimnagar,Mar,Q4,2021
1095,20_4,3/1/2022,1635,69075770,1682,67889754,Peddapalli,Mar,Q4,2021
1096,16_1,3/1/2022,5768,1169123561,6445,1204838825,Hyderabad,Mar,Q4,2021
1097,14_3,3/1/2022,2595,50501834,2593,49114636,Nagarkurnool,Mar,Q4,2021
1098,15_2,3/1/2022,15593,2109865837,16786,2291262222,Medchal_Malkajgiri,Mar,Q4,2021
1099,21_6,3/1/2022,981,25435396,1027,23961592,Mulugu,Mar,Q4,2021
1100,22_2,3/1/2022,1247,29864010,1502,31592970,Bhadradri Kothagudem,Mar,Q4,2021
1101,20_2,3/1/2022,1816,56853606,1896,58345086,Jagtial,Mar,Q4,2021
1102,14_2,3/1/2022,1754,36638435,1805,37870009,Jogulamba Gadwal,Mar,Q4,2021
1103,21_2,3/1/2022,976,22753979,1064,23660304,Warangal,Mar,Q4,2021
1104,22_1,3/1/2022,4049,183935849,4326,192511527,Khammam,Mar,Q4,2021
1105,17_2,3/1/2022,7009,769519359,7907,803722274,Sangareddy,Mar,Q4,2021
1106,23_2,3/1/2022,3199,104303613,3622,106924561,Suryapet,Mar,Q4,2021
1107,19_4,3/1/2022,334,10078056,384,10844861,Kumurambheem Asifabad,Mar,Q4,2021
1108,19_3,3/1/2022,2020,54835460,2082,53289363,Mancherial,Mar,Q4,2021
1109,18_2,3/1/2022,1982,44277767,2048,44434626,Kamareddy,Mar,Q4,2021
1110,19_1,3/1/2022,1155,37626696,1317,44640572,Adilabad,Mar,Q4,2021
1111,14_5,3/1/2022,951,19924894,965,19183620,Narayanpet,Mar,Q4,2021
1112,14_4,3/1/2022,2280,45022715,2294,44735926,Wanaparthy,Mar,Q4,2021
1113,18_1,3/1/2022,4403,125802861,4665,128191400,Nizamabad,Mar,Q4,2021
1114,19_2,3/1/2022,1705,46737242,1544,35149635,Nirmal,Mar,Q4,2021
1115,21_1,3/1/2022,4984,271852015,5441,293546497,Hanumakonda,Mar,Q4,2021
1116,15_1,3/1/2022,23614,3560733909,25016,3694327454,Rangareddy,Mar,Q4,2021
1117,17_1,3/1/2022,1212,68223391,1262,65025105,Medak,Mar,Q4,2021
1118,21_3,3/1/2022,1687,43125792,1725,40827202,Jangoan,Mar,Q4,2021
1119,15_3,3/1/2022,1664,49549636,1691,49760528,Vikarabad,Mar,Q4,2021
1120,14_1,4/1/2022,3253,105448377,3285,105928140,Mahabubnagar,Apr,Q1,2022
1121,17_3,4/1/2022,3421,92665068,3303,90629017,Siddipet,Apr,Q1,2022
1122,20_3,4/1/2022,1615,36241329,1659,36531525,Rajanna Sircilla,Apr,Q1,2022
1123,21_5,4/1/2022,1258,38848963,1358,38941588,Mahabubabad,Apr,Q1,2022
1124,23_1,4/1/2022,4357,121359247,4476,120554337,Nalgonda,Apr,Q1,2022
1125,23_3,4/1/2022,6279,226546587,6536,229338699,Yadadri Bhuvanagiri,Apr,Q1,2022
1126,20_1,4/1/2022,2776,135392259,2852,136515526,Karimnagar,Apr,Q1,2022
1127,20_4,4/1/2022,1217,52079295,1267,52919850,Peddapalli,Apr,Q1,2022
1128,16_1,4/1/2022,4771,1211822842,5070,1178763492,Hyderabad,Apr,Q1,2022
1129,14_3,4/1/2022,2308,44535076,2406,48755603,Nagarkurnool,Apr,Q1,2022
1130,15_2,4/1/2022,14700,2247203989,15466,2179535206,Medchal_Malkajgiri,Apr,Q1,2022
1131,21_6,4/1/2022,684,13520532,687,13433232,Mulugu,Apr,Q1,2022
1132,22_2,4/1/2022,1079,35456569,657,27823990,Bhadradri Kothagudem,Apr,Q1,2022
1133,20_2,4/1/2022,1366,44513775,1399,45240512,Jagtial,Apr,Q1,2022
1134,14_2,4/1/2022,1530,31200400,1593,31730285,Jogulamba Gadwal,Apr,Q1,2022
1135,21_2,4/1/2022,810,23073584,803,22857614,Warangal,Apr,Q1,2022
1136,22_1,4/1/2022,4093,205300353,4323,230412276,Khammam,Apr,Q1,2022
1137,17_2,4/1/2022,6628,685690327,6508,689195855,Sangareddy,Apr,Q1,2022
1138,23_2,4/1/2022,2817,83175309,2888,97563368,Suryapet,Apr,Q1,2022
1139,19_4,4/1/2022,328,8021719,287,7365569,Kumurambheem Asifabad,Apr,Q1,2022
1140,19_3,4/1/2022,2099,56079042,2255,57628834,Mancherial,Apr,Q1,2022
1141,18_2,4/1/2022,1592,40413483,1659,41078977,Kamareddy,Apr,Q1,2022
1142,19_1,4/1/2022,762,27857363,727,21849707,Adilabad,Apr,Q1,2022
1143,14_5,4/1/2022,984,23475205,1010,23470165,Narayanpet,Apr,Q1,2022
1144,14_4,4/1/2022,1800,40005628,1840,40225341,Wanaparthy,Apr,Q1,2022
1145,18_1,4/1/2022,3423,102037591,3492,101095524,Nizamabad,Apr,Q1,2022
1146,19_2,4/1/2022,1303,35864652,1347,36164438,Nirmal,Apr,Q1,2022
1147,21_1,4/1/2022,4459,259104526,4787,246524662,Hanumakonda,Apr,Q1,2022
1148,15_1,4/1/2022,20482,3827108069,21615,3995805965,Rangareddy,Apr,Q1,2022
1149,17_1,4/1/2022,1000,106685105,1059,66609161,Medak,Apr,Q1,2022
1150,21_3,4/1/2022,1402,35414340,1456,35650777,Jangoan,Apr,Q1,2022
1151,15_3,4/1/2022,1404,35732768,1452,36942980,Vikarabad,Apr,Q1,2022
1152,14_1,5/1/2022,2983,111506589,3112,116263639,Mahabubnagar,May,Q1,2022
1153,17_3,5/1/2022,3118,73149482,3175,68930568,Siddipet,May,Q1,2022
1154,20_3,5/1/2022,1625,35583211,1662,37500026,Rajanna Sircilla,May,Q1,2022
1155,21_5,5/1/2022,1353,35282201,1384,36625583,Mahabubabad,May,Q1,2022
1156,23_1,5/1/2022,4332,125675316,4360,124802408,Nalgonda,May,Q1,2022
1157,23_3,5/1/2022,5752,180066950,6061,197003851,Yadadri Bhuvanagiri,May,Q1,2022
1158,20_1,5/1/2022,2837,126494603,2775,119127173,Karimnagar,May,Q1,2022
1159,20_4,5/1/2022,1177,55319046,1203,61010707,Peddapalli,May,Q1,2022
1160,16_1,5/1/2022,5099,1021460609,5693,1087823055,Hyderabad,May,Q1,2022
1161,14_3,5/1/2022,2175,47900830,2278,47346177,Nagarkurnool,May,Q1,2022
1162,15_2,5/1/2022,14184,2226604850,14776,1856136612,Medchal_Malkajgiri,May,Q1,2022
1163,21_6,5/1/2022,822,15518549,907,16755735,Mulugu,May,Q1,2022
1164,22_2,5/1/2022,580,23083026,603,24358891,Bhadradri Kothagudem,May,Q1,2022
1165,20_2,5/1/2022,1639,53618990,1680,54330667,Jagtial,May,Q1,2022
1166,14_2,5/1/2022,1738,30933470,1794,30749220,Jogulamba Gadwal,May,Q1,2022
1167,21_2,5/1/2022,795,22950907,866,22284377,Warangal,May,Q1,2022
1168,22_1,5/1/2022,4129,214616691,4346,196522209,Khammam,May,Q1,2022
1169,17_2,5/1/2022,6185,633377303,6652,633673028,Sangareddy,May,Q1,2022
1170,23_2,5/1/2022,3163,110333900,3225,97243142,Suryapet,May,Q1,2022
1171,19_4,5/1/2022,185,5937385,196,7071065,Kumurambheem Asifabad,May,Q1,2022
1172,19_3,5/1/2022,1823,54245955,1909,58602240,Mancherial,May,Q1,2022
1173,18_2,5/1/2022,1596,37513866,1587,36639493,Kamareddy,May,Q1,2022
1174,19_1,5/1/2022,763,34705198,808,30146408,Adilabad,May,Q1,2022
1175,14_5,5/1/2022,876,20066197,982,21665246,Narayanpet,May,Q1,2022
1176,14_4,5/1/2022,1705,49330569,1736,49386186,Wanaparthy,May,Q1,2022
1177,18_1,5/1/2022,3873,110012852,4025,116946832,Nizamabad,May,Q1,2022
1178,19_2,5/1/2022,1326,29781771,1309,29056396,Nirmal,May,Q1,2022
1179,21_1,5/1/2022,4196,243365485,4448,252150075,Hanumakonda,May,Q1,2022
1180,15_1,5/1/2022,20591,3315596443,21722,3307019756,Rangareddy,May,Q1,2022
1181,17_1,5/1/2022,1087,60215663,1108,63395389,Medak,May,Q1,2022
1182,21_3,5/1/2022,1665,48228858,1716,47587612,Jangoan,May,Q1,2022
1183,15_3,5/1/2022,1460,48940065,1513,47492587,Vikarabad,May,Q1,2022
1184,14_1,6/1/2022,2552,90044509,2598,89618011,Mahabubnagar,Jun,Q1,2022
1185,17_3,6/1/2022,3641,85919031,3008,85050270,Siddipet,Jun,Q1,2022
1186,20_3,6/1/2022,1294,28917193,1280,28108723,Rajanna Sircilla,Jun,Q1,2022
1187,21_5,6/1/2022,1746,42562067,2204,50757934,Mahabubabad,Jun,Q1,2022
1188,23_1,6/1/2022,4155,116553271,4302,118240960,Nalgonda,Jun,Q1,2022
1189,23_3,6/1/2022,5721,222947172,5856,174685831,Yadadri Bhuvanagiri,Jun,Q1,2022
1190,20_1,6/1/2022,2764,127262109,2920,133907941,Karimnagar,Jun,Q1,2022
1191,20_4,6/1/2022,1132,62359926,1141,58337923,Peddapalli,Jun,Q1,2022
1192,16_1,6/1/2022,5581,1098145933,6114,1095798340,Hyderabad,Jun,Q1,2022
1193,14_3,6/1/2022,2125,47414452,2196,44544904,Nagarkurnool,Jun,Q1,2022
1194,15_2,6/1/2022,13465,1974321140,14032,2003525073,Medchal_Malkajgiri,Jun,Q1,2022
1195,21_6,6/1/2022,964,17801739,956,17398343,Mulugu,Jun,Q1,2022
1196,22_2,6/1/2022,551,30536426,609,30610762,Bhadradri Kothagudem,Jun,Q1,2022
1197,20_2,6/1/2022,1515,50572152,1583,52524470,Jagtial,Jun,Q1,2022
1198,14_2,6/1/2022,1323,26789974,1333,26610044,Jogulamba Gadwal,Jun,Q1,2022
1199,21_2,6/1/2022,796,19641045,842,20282784,Warangal,Jun,Q1,2022
1200,22_1,6/1/2022,3947,190749698,4091,189685610,Khammam,Jun,Q1,2022
1201,17_2,6/1/2022,5907,678801375,6110,648241383,Sangareddy,Jun,Q1,2022
1202,23_2,6/1/2022,3160,97082946,3217,89855406,Suryapet,Jun,Q1,2022
1203,19_4,6/1/2022,169,6122944,157,5393250,Kumurambheem Asifabad,Jun,Q1,2022
1204,19_3,6/1/2022,1943,56935498,1986,58314002,Mancherial,Jun,Q1,2022
1205,18_2,6/1/2022,1692,43621441,1752,44791520,Kamareddy,Jun,Q1,2022
1206,19_1,6/1/2022,893,33061858,908,32457758,Adilabad,Jun,Q1,2022
1207,14_5,6/1/2022,746,17119079,800,18043300,Narayanpet,Jun,Q1,2022
1208,14_4,6/1/2022,1452,29412988,1455,29307998,Wanaparthy,Jun,Q1,2022
1209,18_1,6/1/2022,3965,119484825,3951,115946663,Nizamabad,Jun,Q1,2022
1210,19_2,6/1/2022,1321,31686371,1357,32650406,Nirmal,Jun,Q1,2022
1211,21_1,6/1/2022,3897,236917721,4288,229301303,Hanumakonda,Jun,Q1,2022
1212,15_1,6/1/2022,19902,3189161131,20747,3052058286,Rangareddy,Jun,Q1,2022
1213,17_1,6/1/2022,1027,64355919,1086,60849069,Medak,Jun,Q1,2022
1214,21_3,6/1/2022,1446,37973277,1592,38580986,Jangoan,Jun,Q1,2022
1215,15_3,6/1/2022,1500,47477486,1499,47810409,Vikarabad,Jun,Q1,2022
1216,14_1,7/1/2022,2477,85214519,2563,84543841,Mahabubnagar,Jul,Q2,2022
1217,17_3,7/1/2022,4310,77540673,2886,79207847,Siddipet,Jul,Q2,2022
1218,20_3,7/1/2022,1538,36197653,1559,36656253,Rajanna Sircilla,Jul,Q2,2022
1219,21_5,7/1/2022,2074,47272385,1692,37443717,Mahabubabad,Jul,Q2,2022
1220,23_1,7/1/2022,4354,118724734,4470,119439469,Nalgonda,Jul,Q2,2022
1221,23_3,7/1/2022,5079,176853882,5334,173818740,Yadadri Bhuvanagiri,Jul,Q2,2022
1222,20_1,7/1/2022,2625,118665402,2671,119944058,Karimnagar,Jul,Q2,2022
1223,20_4,7/1/2022,907,38040150,951,40699289,Peddapalli,Jul,Q2,2022
1224,16_1,7/1/2022,5214,1008152412,5610,1020993124,Hyderabad,Jul,Q2,2022
1225,14_3,7/1/2022,2036,37936678,2185,39913424,Nagarkurnool,Jul,Q2,2022
1226,15_2,7/1/2022,12736,1724072796,13416,1757943658,Medchal_Malkajgiri,Jul,Q2,2022
1227,21_6,7/1/2022,795,19927185,866,20409998,Mulugu,Jul,Q2,2022
1228,22_2,7/1/2022,472,23931453,478,24760656,Bhadradri Kothagudem,Jul,Q2,2022
1229,20_2,7/1/2022,1403,43309810,1442,44095103,Jagtial,Jul,Q2,2022
1230,14_2,7/1/2022,1314,26238211,1368,26848536,Jogulamba Gadwal,Jul,Q2,2022
1231,21_2,7/1/2022,791,20401003,831,21001687,Warangal,Jul,Q2,2022
1232,22_1,7/1/2022,2854,140282330,3101,149272574,Khammam,Jul,Q2,2022
1233,17_2,7/1/2022,5406,541290005,6097,615808901,Sangareddy,Jul,Q2,2022
1234,23_2,7/1/2022,2776,78687279,2717,78735343,Suryapet,Jul,Q2,2022
1235,19_4,7/1/2022,180,5285698,200,5351183,Kumurambheem Asifabad,Jul,Q2,2022
1236,19_3,7/1/2022,1179,41714048,1308,43239921,Mancherial,Jul,Q2,2022
1237,18_2,7/1/2022,1568,39274205,1553,38517549,Kamareddy,Jul,Q2,2022
1238,19_1,7/1/2022,684,21754906,720,22687621,Adilabad,Jul,Q2,2022
1239,14_5,7/1/2022,770,20197334,726,18560619,Narayanpet,Jul,Q2,2022
1240,14_4,7/1/2022,1474,37222538,1509,37265917,Wanaparthy,Jul,Q2,2022
1241,18_1,7/1/2022,3161,103854975,3305,105456567,Nizamabad,Jul,Q2,2022
1242,19_2,7/1/2022,980,24530135,999,26783971,Nirmal,Jul,Q2,2022
1243,21_1,7/1/2022,4185,232096281,4566,246642854,Hanumakonda,Jul,Q2,2022
1244,15_1,7/1/2022,18794,2787068800,19878,2868325989,Rangareddy,Jul,Q2,2022
1245,17_1,7/1/2022,907,42165514,1009,45191997,Medak,Jul,Q2,2022
1246,21_3,7/1/2022,1512,34217933,1500,34574800,Jangoan,Jul,Q2,2022
1247,15_3,7/1/2022,1291,47635696,1333,48449014,Vikarabad,Jul,Q2,2022
1248,14_1,8/1/2022,2619,92104718,2723,96154871,Mahabubnagar,Aug,Q2,2022
1249,17_3,8/1/2022,2761,80566072,2898,83214225,Siddipet,Aug,Q2,2022
1250,20_3,8/1/2022,1355,31110454,1412,33796619,Rajanna Sircilla,Aug,Q2,2022
1251,21_5,8/1/2022,1248,31801448,1250,28433106,Mahabubabad,Aug,Q2,2022
1252,23_1,8/1/2022,3837,104828788,3892,107144224,Nalgonda,Aug,Q2,2022
1253,23_3,8/1/2022,4784,160480505,4979,169036786,Yadadri Bhuvanagiri,Aug,Q2,2022
1254,20_1,8/1/2022,2646,134360250,2729,135895649,Karimnagar,Aug,Q2,2022
1255,20_4,8/1/2022,981,43236533,1001,42184867,Peddapalli,Aug,Q2,2022
